fiware-orion,61.40%,0.39%
nifi,134.50%,17.83%
db-mongo,16.12%,0.30%
fiware-orion,63.81%,0.39%
nifi,139.84%,17.84%
db-mongo,16.37%,0.30%
fiware-orion,84.30%,0.39%
nifi,157.20%,17.85%
db-mongo,16.50%,0.30%
fiware-orion,69.48%,0.39%
nifi,145.23%,17.87%
db-mongo,14.76%,0.30%
fiware-orion,123.89%,0.40%
nifi,119.31%,17.88%
db-mongo,14.87%,0.30%
fiware-orion,122.56%,0.40%
nifi,142.54%,17.72%
db-mongo,16.45%,0.30%
fiware-orion,103.68%,0.40%
nifi,125.06%,17.74%
db-mongo,16.94%,0.30%
fiware-orion,74.94%,0.40%
nifi,143.46%,17.75%
db-mongo,14.86%,0.30%
fiware-orion,63.99%,0.40%
nifi,141.79%,17.77%
db-mongo,16.40%,0.30%
fiware-orion,69.13%,0.40%
nifi,141.02%,17.78%
db-mongo,13.55%,0.30%
fiware-orion,96.87%,0.40%
nifi,190.89%,18.11%
db-mongo,15.43%,0.30%
fiware-orion,84.78%,0.40%
nifi,221.54%,18.14%
db-mongo,17.63%,0.30%
fiware-orion,67.89%,0.40%
nifi,136.81%,18.05%
db-mongo,16.35%,0.30%
fiware-orion,93.52%,0.40%
nifi,137.83%,18.07%
db-mongo,16.31%,0.30%
fiware-orion,73.13%,0.41%
nifi,148.54%,18.06%
db-mongo,16.26%,0.30%
fiware-orion,62.74%,0.41%
nifi,137.90%,18.08%
db-mongo,15.93%,0.30%
fiware-orion,61.78%,0.41%
nifi,144.07%,18.09%
db-mongo,17.00%,0.30%
fiware-orion,77.33%,0.41%
nifi,147.20%,18.11%
db-mongo,18.01%,0.30%
fiware-orion,80.89%,0.41%
nifi,135.43%,18.12%
db-mongo,16.99%,0.30%
fiware-orion,85.32%,0.40%
nifi,139.15%,18.14%
db-mongo,16.85%,0.30%
fiware-orion,70.06%,0.41%
nifi,140.79%,18.15%
db-mongo,14.17%,0.30%
fiware-orion,122.33%,0.41%
nifi,190.93%,17.96%
db-mongo,14.73%,0.30%
fiware-orion,127.94%,0.42%
nifi,165.75%,17.97%
db-mongo,16.07%,0.30%
fiware-orion,72.78%,0.42%
nifi,121.93%,17.98%
db-mongo,17.56%,0.30%
fiware-orion,95.10%,0.42%
nifi,148.66%,18.00%
db-mongo,15.27%,0.30%
fiware-orion,79.53%,0.42%
nifi,182.21%,18.02%
db-mongo,14.33%,0.30%
fiware-orion,55.03%,0.42%
nifi,140.40%,18.03%
db-mongo,16.72%,0.30%
fiware-orion,63.64%,0.42%
nifi,139.38%,18.05%
db-mongo,16.30%,0.30%
fiware-orion,79.63%,0.42%
nifi,157.97%,18.07%
db-mongo,15.08%,0.30%
fiware-orion,98.03%,0.42%
nifi,177.73%,18.08%
db-mongo,16.36%,0.30%
fiware-orion,63.34%,0.42%
nifi,140.61%,18.09%
db-mongo,16.67%,0.30%
fiware-orion,64.72%,0.42%
nifi,135.59%,18.11%
db-mongo,16.38%,0.30%
fiware-orion,83.90%,0.42%
nifi,136.96%,18.12%
db-mongo,12.48%,0.30%
fiware-orion,48.88%,0.43%
nifi,167.99%,18.14%
db-mongo,17.19%,0.30%
fiware-orion,65.32%,0.42%
nifi,145.51%,18.15%
db-mongo,15.98%,0.30%
fiware-orion,54.77%,0.43%
nifi,128.69%,18.17%
db-mongo,15.79%,0.30%
fiware-orion,62.03%,0.43%
nifi,143.50%,18.18%
db-mongo,15.83%,0.30%
fiware-orion,85.30%,0.43%
nifi,151.74%,18.19%
db-mongo,14.48%,0.30%
fiware-orion,103.00%,0.43%
nifi,132.81%,17.98%
db-mongo,0.21%,0.30%
fiware-orion,0.02%,0.43%
nifi,142.70%,17.98%
db-mongo,0.13%,0.30%
fiware-orion,0.02%,0.43%
nifi,2.41%,17.99%
db-mongo,0.27%,0.30%
fiware-orion,0.00%,0.42%
nifi,3.06%,17.99%
db-mongo,0.25%,0.30%
fiware-orion,0.00%,0.42%
nifi,2.95%,17.99%
db-mongo,16.23%,0.30%
fiware-orion,63.23%,0.43%
nifi,148.44%,17.99%
db-mongo,18.07%,0.30%
fiware-orion,69.29%,0.43%
nifi,138.43%,18.01%
db-mongo,14.06%,0.30%
fiware-orion,54.18%,0.43%
nifi,156.21%,18.02%
db-mongo,15.93%,0.31%
fiware-orion,62.42%,0.43%
nifi,137.89%,18.04%
db-mongo,15.79%,0.31%
fiware-orion,62.37%,0.43%
nifi,139.93%,18.04%
db-mongo,18.13%,0.31%
fiware-orion,62.21%,0.43%
nifi,140.42%,18.06%
db-mongo,14.73%,0.31%
fiware-orion,57.43%,0.43%
nifi,131.96%,18.08%
db-mongo,16.37%,0.31%
fiware-orion,64.25%,0.44%
nifi,147.76%,18.09%
db-mongo,16.91%,0.30%
fiware-orion,64.04%,0.43%
nifi,141.49%,18.10%
db-mongo,16.69%,0.30%
fiware-orion,65.18%,0.44%
nifi,135.70%,18.11%
db-mongo,16.11%,0.30%
fiware-orion,63.06%,0.44%
nifi,135.50%,18.13%
db-mongo,13.66%,0.30%
fiware-orion,51.78%,0.44%
nifi,140.76%,18.15%
db-mongo,0.28%,0.30%
fiware-orion,0.02%,0.44%
nifi,4.13%,18.15%
db-mongo,0.30%,0.30%
fiware-orion,0.00%,0.43%
nifi,15.66%,18.03%
db-mongo,15.31%,0.30%
fiware-orion,61.08%,0.44%
nifi,125.02%,18.04%
