mongo-db,7.93%,0.27%
orion-ld,27.82%,0.09%
nifi,247.08%,8.57%
mongo-db,10.06%,0.27%
orion-ld,35.94%,0.09%
nifi,339.95%,8.62%
mongo-db,9.41%,0.27%
orion-ld,32.96%,0.10%
nifi,314.95%,8.66%
mongo-db,9.74%,0.27%
orion-ld,33.95%,0.10%
nifi,293.73%,8.71%
mongo-db,11.28%,0.27%
orion-ld,37.55%,0.10%
nifi,271.16%,8.75%
mongo-db,11.32%,0.27%
orion-ld,39.60%,0.10%
nifi,281.16%,8.80%
mongo-db,9.23%,0.27%
orion-ld,34.34%,0.10%
nifi,231.59%,8.84%
mongo-db,10.49%,0.27%
orion-ld,33.87%,0.10%
nifi,294.53%,8.89%
mongo-db,10.35%,0.27%
orion-ld,37.22%,0.10%
nifi,232.21%,8.92%
mongo-db,12.75%,0.27%
orion-ld,45.33%,0.10%
nifi,321.60%,8.95%
mongo-db,9.01%,0.27%
orion-ld,33.90%,0.10%
nifi,244.09%,8.97%
mongo-db,11.41%,0.27%
orion-ld,39.92%,0.10%
nifi,255.21%,8.99%
mongo-db,1.15%,0.27%
orion-ld,3.60%,0.10%
nifi,511.73%,9.01%
mongo-db,1.64%,0.27%
orion-ld,3.92%,0.10%
nifi,494.39%,9.02%
mongo-db,1.90%,0.27%
orion-ld,4.72%,0.10%
nifi,587.51%,9.03%
mongo-db,1.49%,0.27%
orion-ld,5.03%,0.09%
nifi,582.41%,9.03%
mongo-db,1.74%,0.27%
orion-ld,4.92%,0.10%
nifi,573.23%,9.04%
mongo-db,1.43%,0.27%
orion-ld,4.19%,0.10%
nifi,584.07%,9.04%
mongo-db,1.55%,0.27%
orion-ld,5.53%,0.09%
nifi,623.51%,9.04%
mongo-db,0.61%,0.27%
orion-ld,1.88%,0.10%
nifi,612.29%,9.05%
mongo-db,0.97%,0.27%
orion-ld,3.32%,0.10%
nifi,615.77%,9.05%
mongo-db,0.74%,0.27%
orion-ld,2.61%,0.10%
nifi,633.78%,9.05%
mongo-db,1.64%,0.27%
orion-ld,5.41%,0.10%
nifi,662.45%,9.07%
mongo-db,1.29%,0.27%
orion-ld,4.48%,0.10%
nifi,612.65%,9.07%
mongo-db,1.16%,0.27%
orion-ld,3.64%,0.10%
nifi,561.79%,9.08%
mongo-db,1.19%,0.27%
orion-ld,4.18%,0.11%
nifi,523.10%,9.08%
mongo-db,1.03%,0.27%
orion-ld,3.59%,0.10%
nifi,590.22%,9.08%
mongo-db,1.32%,0.27%
orion-ld,3.74%,0.10%
nifi,646.59%,9.09%
