nifi,153.73%,18.69%
db-mongo,16.83%,0.30%
fiware-orion,65.80%,0.34%
nifi,134.45%,18.71%
db-mongo,16.84%,0.30%
fiware-orion,66.98%,0.34%
nifi,143.03%,18.71%
db-mongo,16.10%,0.30%
fiware-orion,86.61%,0.34%
nifi,128.63%,18.73%
db-mongo,17.38%,0.30%
fiware-orion,68.26%,0.34%
nifi,131.50%,18.74%
db-mongo,16.32%,0.30%
fiware-orion,63.73%,0.34%
nifi,128.00%,18.75%
db-mongo,14.34%,0.30%
fiware-orion,104.68%,0.34%
nifi,126.55%,18.76%
db-mongo,14.91%,0.30%
fiware-orion,127.88%,0.34%
nifi,172.47%,18.78%
db-mongo,15.82%,0.30%
fiware-orion,94.70%,0.35%
nifi,131.99%,17.62%
db-mongo,15.41%,0.30%
fiware-orion,69.25%,0.35%
nifi,139.60%,17.63%
db-mongo,17.08%,0.30%
fiware-orion,81.29%,0.35%
nifi,129.83%,17.64%
db-mongo,16.05%,0.30%
fiware-orion,86.63%,0.35%
nifi,128.46%,17.65%
db-mongo,18.09%,0.30%
fiware-orion,69.08%,0.35%
nifi,133.51%,17.66%
db-mongo,16.61%,0.30%
fiware-orion,64.75%,0.35%
nifi,132.32%,17.67%
db-mongo,17.59%,0.30%
fiware-orion,68.05%,0.35%
nifi,120.57%,17.68%
db-mongo,17.38%,0.30%
fiware-orion,67.97%,0.35%
nifi,127.22%,17.69%
db-mongo,18.54%,0.30%
fiware-orion,66.20%,0.35%
nifi,148.14%,17.71%
db-mongo,17.95%,0.30%
fiware-orion,67.45%,0.35%
nifi,144.31%,17.72%
db-mongo,15.78%,0.30%
fiware-orion,66.88%,0.35%
nifi,176.05%,17.73%
db-mongo,18.85%,0.30%
fiware-orion,68.97%,0.35%
nifi,145.66%,17.74%
db-mongo,16.16%,0.30%
fiware-orion,64.22%,0.36%
nifi,136.21%,17.75%
db-mongo,16.72%,0.30%
fiware-orion,63.16%,0.35%
nifi,136.40%,17.76%
db-mongo,18.62%,0.30%
fiware-orion,72.97%,0.36%
nifi,134.25%,17.77%
db-mongo,15.13%,0.30%
fiware-orion,81.53%,0.36%
nifi,115.25%,17.78%
db-mongo,14.57%,0.31%
fiware-orion,121.51%,0.36%
nifi,138.85%,17.80%
db-mongo,17.30%,0.31%
fiware-orion,73.74%,0.36%
nifi,109.36%,17.60%
db-mongo,15.39%,0.31%
fiware-orion,100.52%,0.36%
nifi,123.44%,17.61%
db-mongo,17.24%,0.31%
fiware-orion,67.23%,0.36%
nifi,137.82%,17.63%
db-mongo,16.65%,0.31%
fiware-orion,65.41%,0.36%
nifi,119.46%,17.64%
db-mongo,17.10%,0.31%
fiware-orion,74.91%,0.36%
nifi,136.93%,17.65%
db-mongo,16.72%,0.31%
fiware-orion,66.26%,0.36%
nifi,131.63%,17.66%
db-mongo,18.43%,0.31%
fiware-orion,72.30%,0.36%
nifi,139.03%,17.67%
db-mongo,17.04%,0.31%
fiware-orion,66.22%,0.37%
nifi,120.71%,17.69%
db-mongo,18.12%,0.31%
fiware-orion,71.65%,0.37%
nifi,139.50%,17.70%
db-mongo,16.71%,0.31%
fiware-orion,73.04%,0.37%
nifi,135.50%,17.71%
db-mongo,16.69%,0.31%
fiware-orion,19.30%,0.36%
nifi,57.81%,17.72%
db-mongo,15.73%,0.31%
fiware-orion,62.14%,0.37%
nifi,130.23%,17.73%
db-mongo,19.54%,0.31%
fiware-orion,70.36%,0.37%
nifi,35.21%,17.74%
db-mongo,17.77%,0.31%
fiware-orion,70.03%,0.37%
nifi,129.93%,17.75%
db-mongo,18.32%,0.31%
fiware-orion,71.44%,0.37%
nifi,135.78%,17.76%
db-mongo,18.79%,0.31%
fiware-orion,73.19%,0.36%
nifi,147.09%,17.77%
db-mongo,17.71%,0.31%
fiware-orion,95.07%,0.37%
nifi,144.64%,17.78%
db-mongo,14.45%,0.31%
fiware-orion,120.91%,0.37%
nifi,109.99%,17.60%
