db-mongo,7.92%,0.30%
fiware-orion,30.66%,0.12%
nifi,86.23%,16.46%
db-mongo,8.57%,0.30%
fiware-orion,26.12%,0.12%
nifi,86.40%,16.47%
db-mongo,7.88%,0.30%
fiware-orion,29.82%,0.12%
nifi,85.59%,16.47%
db-mongo,7.47%,0.30%
fiware-orion,28.15%,0.12%
nifi,94.95%,16.48%
db-mongo,8.10%,0.30%
fiware-orion,28.77%,0.12%
nifi,101.53%,16.49%
db-mongo,8.31%,0.30%
fiware-orion,31.77%,0.12%
nifi,91.74%,16.49%
db-mongo,6.43%,0.30%
fiware-orion,24.36%,0.13%
nifi,96.56%,16.50%
db-mongo,7.59%,0.30%
fiware-orion,29.48%,0.12%
nifi,98.73%,16.51%
db-mongo,8.26%,0.30%
fiware-orion,31.55%,0.12%
nifi,91.35%,16.53%
db-mongo,6.68%,0.30%
fiware-orion,25.11%,0.12%
nifi,100.96%,16.53%
db-mongo,8.12%,0.30%
fiware-orion,31.20%,0.12%
nifi,87.92%,16.55%
db-mongo,7.49%,0.30%
fiware-orion,28.87%,0.12%
nifi,81.46%,16.56%
db-mongo,7.58%,0.30%
fiware-orion,29.48%,0.12%
nifi,106.72%,16.57%
db-mongo,8.11%,0.30%
fiware-orion,28.58%,0.12%
nifi,93.47%,16.58%
db-mongo,9.19%,0.30%
fiware-orion,35.30%,0.13%
nifi,93.46%,16.59%
db-mongo,7.37%,0.30%
fiware-orion,27.94%,0.13%
nifi,77.40%,16.60%
db-mongo,12.06%,0.30%
fiware-orion,34.95%,0.13%
nifi,92.53%,16.61%
db-mongo,7.89%,0.30%
fiware-orion,30.03%,0.13%
nifi,88.75%,16.62%
db-mongo,9.60%,0.30%
fiware-orion,26.98%,0.13%
nifi,97.34%,16.63%
db-mongo,8.00%,0.30%
fiware-orion,30.65%,0.13%
nifi,90.03%,16.63%
