mongo-db,12.84%,0.28%
orion-ld,45.93%,0.08%
nifi,468.73%,7.03%
mongo-db,13.54%,0.28%
orion-ld,39.63%,0.08%
nifi,299.17%,7.32%
mongo-db,14.66%,0.28%
orion-ld,30.01%,0.08%
nifi,294.73%,7.56%
mongo-db,13.96%,0.28%
orion-ld,49.48%,0.08%
nifi,236.55%,7.69%
mongo-db,13.63%,0.28%
orion-ld,49.12%,0.08%
nifi,259.46%,7.89%
mongo-db,14.39%,0.28%
orion-ld,50.52%,0.08%
nifi,274.70%,7.93%
mongo-db,13.69%,0.28%
orion-ld,46.66%,0.08%
nifi,282.00%,7.92%
mongo-db,14.07%,0.28%
orion-ld,49.15%,0.08%
nifi,321.29%,7.96%
mongo-db,12.54%,0.28%
orion-ld,33.85%,0.08%
nifi,300.32%,7.99%
mongo-db,11.19%,0.28%
orion-ld,40.47%,0.08%
nifi,189.13%,8.01%
mongo-db,13.02%,0.28%
orion-ld,48.80%,0.08%
nifi,248.25%,8.04%
mongo-db,3.77%,0.27%
orion-ld,13.85%,0.08%
nifi,185.23%,8.06%
mongo-db,14.69%,0.27%
orion-ld,56.08%,0.08%
nifi,269.25%,8.08%
mongo-db,14.18%,0.27%
orion-ld,38.86%,0.08%
nifi,209.53%,8.12%
mongo-db,1.34%,0.27%
orion-ld,0.02%,0.08%
nifi,3.82%,8.12%
mongo-db,0.29%,0.27%
orion-ld,0.00%,0.07%
nifi,4.42%,8.12%
mongo-db,0.29%,0.27%
orion-ld,0.00%,0.07%
nifi,4.41%,8.12%
mongo-db,4.98%,0.27%
orion-ld,17.47%,0.09%
nifi,106.53%,8.13%
mongo-db,0.27%,0.27%
orion-ld,48.34%,0.08%
nifi,148.94%,8.15%
mongo-db,6.69%,0.27%
orion-ld,26.16%,0.08%
nifi,164.77%,8.17%
mongo-db,12.90%,0.27%
orion-ld,41.26%,0.08%
nifi,174.02%,8.21%
mongo-db,14.13%,0.27%
orion-ld,55.94%,0.08%
nifi,230.78%,8.22%
mongo-db,14.18%,0.27%
orion-ld,54.89%,0.08%
nifi,249.32%,8.24%
mongo-db,13.87%,0.27%
orion-ld,52.56%,0.09%
nifi,184.08%,8.26%
mongo-db,13.25%,0.27%
orion-ld,51.78%,0.09%
nifi,165.52%,8.28%
mongo-db,12.32%,0.27%
orion-ld,41.44%,0.09%
nifi,195.92%,8.31%
mongo-db,0.27%,0.27%
orion-ld,0.00%,0.08%
nifi,3.92%,8.31%
mongo-db,0.29%,0.27%
orion-ld,0.00%,0.08%
nifi,3.97%,8.31%
mongo-db,0.74%,0.27%
orion-ld,0.00%,0.08%
nifi,3.86%,8.31%
mongo-db,0.26%,0.27%
orion-ld,0.00%,0.08%
nifi,3.43%,8.31%
mongo-db,10.61%,0.27%
orion-ld,42.03%,0.09%
nifi,3.30%,8.32%
mongo-db,13.72%,0.27%
orion-ld,37.40%,0.10%
nifi,178.93%,8.37%
mongo-db,13.12%,0.27%
orion-ld,42.85%,0.09%
nifi,272.89%,8.39%
