kafka,21.40%,0.12%
nifi,136.36%,0.35%
kafka,16.69%,0.12%
nifi,228.18%,0.35%
kafka,18.44%,0.12%
nifi,215.32%,0.35%
kafka,15.48%,0.12%
nifi,153.92%,0.35%
kafka,15.92%,0.12%
nifi,181.81%,0.35%
kafka,162.69%,0.12%
nifi,279.35%,0.35%
kafka,45.66%,0.12%
nifi,251.70%,0.35%
kafka,33.83%,0.12%
nifi,149.32%,0.35%
kafka,44.98%,0.12%
nifi,169.38%,0.35%
kafka,99.20%,0.12%
nifi,179.84%,0.35%
kafka,17.60%,0.12%
nifi,170.81%,0.35%
kafka,25.76%,0.12%
nifi,152.49%,0.35%
kafka,74.06%,0.12%
nifi,267.27%,0.35%
kafka,40.38%,0.12%
nifi,181.03%,0.35%
kafka,27.56%,0.12%
nifi,189.29%,0.35%
kafka,100.17%,0.12%
nifi,235.86%,0.35%
kafka,20.96%,0.12%
nifi,185.06%,0.35%
kafka,22.20%,0.12%
nifi,229.71%,0.36%
kafka,22.94%,0.12%
nifi,154.51%,0.36%
kafka,19.73%,0.12%
nifi,187.63%,0.36%
kafka,19.75%,0.12%
nifi,239.69%,0.36%
kafka,24.32%,0.12%
nifi,207.53%,0.36%
kafka,17.10%,0.12%
nifi,179.15%,0.36%
kafka,18.80%,0.12%
nifi,152.92%,0.36%
kafka,16.11%,0.12%
nifi,173.45%,0.37%
kafka,19.33%,0.12%
nifi,164.55%,0.37%
kafka,18.29%,0.12%
nifi,167.28%,0.37%
kafka,16.99%,0.12%
nifi,166.51%,0.37%
kafka,15.49%,0.12%
nifi,186.74%,0.37%
kafka,20.17%,0.12%
nifi,208.77%,0.37%
kafka,18.05%,0.12%
nifi,187.95%,0.37%
kafka,18.73%,0.12%
nifi,203.78%,0.38%
kafka,20.44%,0.12%
nifi,233.69%,0.38%
