kafka,34.97%,0.11%
nifi,252.89%,0.33%
kafka,30.49%,0.11%
nifi,241.42%,0.33%
kafka,16.59%,0.11%
nifi,432.18%,0.33%
kafka,39.27%,0.11%
nifi,401.85%,0.33%
kafka,24.21%,0.11%
nifi,229.90%,0.33%
kafka,18.34%,0.11%
nifi,220.20%,0.33%
kafka,11.62%,0.11%
nifi,81.56%,0.33%
kafka,12.92%,0.11%
nifi,166.14%,0.33%
kafka,40.66%,0.11%
nifi,92.36%,0.33%
kafka,14.23%,0.12%
nifi,273.47%,0.34%
kafka,13.94%,0.11%
nifi,85.02%,0.34%
kafka,30.72%,0.11%
nifi,204.47%,0.34%
kafka,22.51%,0.11%
nifi,150.65%,0.34%
kafka,16.69%,0.11%
nifi,88.59%,0.34%
kafka,28.25%,0.11%
nifi,177.74%,0.34%
kafka,25.03%,0.11%
nifi,138.16%,0.34%
kafka,27.33%,0.11%
nifi,237.70%,0.34%
kafka,9.48%,0.11%
nifi,69.94%,0.34%
kafka,10.69%,0.11%
nifi,69.62%,0.34%
kafka,14.49%,0.11%
nifi,55.32%,0.34%
kafka,10.80%,0.11%
nifi,54.85%,0.34%
kafka,10.81%,0.11%
nifi,78.19%,0.34%
kafka,12.73%,0.11%
nifi,56.04%,0.34%
kafka,24.11%,0.11%
nifi,105.66%,0.34%
kafka,9.34%,0.11%
nifi,120.30%,0.34%
kafka,19.33%,0.11%
nifi,68.56%,0.34%
kafka,12.56%,0.11%
nifi,66.10%,0.34%
kafka,12.90%,0.11%
nifi,66.83%,0.34%
kafka,11.88%,0.11%
nifi,66.39%,0.34%
kafka,75.19%,0.12%
nifi,262.20%,0.34%
kafka,23.26%,0.11%
nifi,119.54%,0.34%
kafka,8.21%,0.11%
nifi,313.59%,0.34%
kafka,56.70%,0.12%
nifi,48.67%,0.34%
