kafka,3.33%,6.55%
nifi,210.61%,5.59%
kafka,2.75%,6.55%
nifi,88.80%,5.61%
kafka,2.78%,6.55%
nifi,125.90%,5.63%
kafka,3.92%,6.55%
nifi,42.45%,5.63%
kafka,2.19%,6.55%
nifi,38.90%,5.64%
kafka,3.27%,6.55%
nifi,61.54%,5.65%
kafka,3.70%,6.55%
nifi,73.37%,5.66%
kafka,5.95%,6.56%
nifi,57.69%,5.70%
kafka,6.13%,6.57%
nifi,66.06%,5.71%
kafka,4.69%,6.57%
nifi,77.53%,5.72%
kafka,5.52%,6.57%
nifi,61.58%,5.73%
kafka,3.65%,6.57%
nifi,61.36%,5.73%
kafka,2.95%,6.57%
nifi,54.45%,5.74%
kafka,3.67%,6.57%
nifi,40.72%,5.74%
kafka,2.68%,6.57%
nifi,63.54%,5.75%
kafka,3.64%,6.57%
nifi,65.62%,5.75%
kafka,6.30%,6.57%
nifi,51.43%,5.82%
kafka,2.49%,6.57%
nifi,126.52%,5.84%
kafka,2.38%,6.57%
nifi,68.25%,5.85%
kafka,4.03%,6.57%
nifi,67.90%,5.85%
kafka,4.03%,6.57%
nifi,106.58%,5.86%
kafka,3.70%,6.57%
nifi,61.38%,5.86%
kafka,6.32%,6.58%
nifi,61.66%,5.87%
kafka,7.24%,6.57%
nifi,66.41%,5.88%
kafka,5.95%,6.58%
nifi,57.48%,5.84%
kafka,8.77%,6.57%
nifi,55.63%,5.85%
kafka,7.03%,6.57%
nifi,102.40%,5.85%
kafka,6.81%,6.57%
nifi,59.14%,5.86%
kafka,6.72%,6.57%
nifi,64.00%,5.86%
kafka,24.93%,6.60%
nifi,57.11%,5.86%
kafka,7.66%,6.60%
nifi,69.25%,5.87%
kafka,5.71%,6.58%
nifi,60.23%,5.87%
