kafka,4.35%,4.14%
nifi,37.72%,20.61%
kafka,7.13%,4.14%
nifi,53.93%,20.62%
kafka,4.66%,4.14%
nifi,61.21%,20.62%
kafka,3.73%,4.14%
nifi,64.87%,20.63%
kafka,3.96%,4.14%
nifi,52.71%,20.64%
kafka,6.06%,4.14%
nifi,55.80%,20.64%
kafka,5.65%,4.14%
nifi,52.93%,20.65%
kafka,4.97%,4.14%
nifi,75.89%,20.66%
kafka,13.19%,4.15%
nifi,102.76%,20.67%
kafka,8.52%,4.14%
nifi,80.90%,20.67%
kafka,2.86%,4.15%
nifi,4.62%,20.67%
kafka,2.72%,4.15%
nifi,54.39%,20.68%
kafka,5.45%,4.15%
nifi,56.78%,20.69%
kafka,5.82%,4.15%
nifi,57.79%,20.69%
kafka,3.24%,4.15%
nifi,43.06%,20.69%
kafka,3.93%,4.15%
nifi,65.83%,20.70%
kafka,0.99%,4.15%
nifi,19.90%,20.70%
kafka,0.68%,4.15%
nifi,4.44%,20.70%
kafka,3.37%,4.15%
nifi,9.23%,20.71%
kafka,3.19%,4.15%
nifi,56.53%,20.71%
kafka,3.50%,4.15%
nifi,63.75%,20.72%
kafka,4.34%,4.15%
nifi,74.06%,20.73%
kafka,17.83%,4.16%
nifi,56.50%,20.73%
kafka,5.74%,4.16%
nifi,66.28%,20.74%
kafka,5.52%,4.16%
nifi,98.69%,20.75%
kafka,4.15%,4.16%
nifi,59.19%,20.75%
kafka,4.58%,4.16%
nifi,50.35%,20.76%
kafka,6.22%,4.16%
nifi,57.59%,20.77%
kafka,7.56%,4.16%
nifi,85.28%,20.77%
kafka,6.07%,4.16%
nifi,80.73%,20.78%
kafka,5.59%,4.16%
nifi,68.44%,20.78%
kafka,10.08%,4.16%
nifi,80.29%,20.79%
kafka,7.30%,4.16%
nifi,66.31%,20.79%
kafka,9.10%,4.17%
nifi,74.13%,20.80%
kafka,5.52%,4.17%
nifi,72.80%,20.80%
kafka,4.74%,4.17%
nifi,70.28%,20.81%
kafka,5.34%,4.17%
nifi,55.75%,20.81%
kafka,5.16%,4.17%
nifi,77.94%,20.82%
kafka,12.48%,4.17%
nifi,83.41%,20.82%
kafka,8.22%,4.17%
nifi,83.22%,20.83%
kafka,6.26%,4.17%
nifi,69.91%,20.83%
kafka,5.47%,4.17%
nifi,70.24%,20.84%
kafka,6.91%,4.17%
nifi,68.86%,20.85%
kafka,7.52%,4.17%
nifi,58.29%,20.85%
kafka,6.77%,4.17%
nifi,67.57%,20.85%
kafka,7.46%,4.17%
nifi,60.68%,20.86%
kafka,7.75%,4.17%
nifi,56.07%,20.87%
kafka,7.95%,4.17%
nifi,84.30%,20.87%
kafka,7.85%,4.17%
nifi,89.02%,20.88%
kafka,9.30%,4.17%
nifi,73.84%,20.88%
kafka,7.42%,4.17%
nifi,72.36%,20.89%
kafka,9.44%,4.18%
nifi,73.19%,20.90%
kafka,5.85%,4.17%
nifi,81.80%,20.90%
kafka,9.98%,4.17%
nifi,84.41%,20.91%
kafka,8.75%,4.17%
nifi,87.99%,20.92%
kafka,9.03%,4.18%
nifi,91.91%,20.92%
kafka,11.01%,4.18%
nifi,85.37%,20.93%
kafka,12.61%,4.18%
nifi,80.84%,20.93%
kafka,9.87%,4.18%
nifi,98.74%,20.94%
kafka,8.43%,4.18%
nifi,76.63%,20.94%
kafka,12.08%,4.18%
nifi,84.31%,20.95%
kafka,8.17%,4.18%
nifi,93.77%,20.95%
kafka,10.78%,4.22%
nifi,44.01%,20.96%
kafka,11.24%,4.18%
nifi,83.20%,20.96%
kafka,9.14%,4.19%
nifi,75.17%,20.97%
kafka,8.10%,4.19%
nifi,88.53%,20.97%
kafka,9.01%,4.19%
nifi,79.61%,20.98%
kafka,5.34%,4.20%
nifi,95.37%,20.99%
kafka,11.19%,4.21%
nifi,126.49%,20.99%
kafka,13.61%,4.28%
nifi,97.36%,20.99%
kafka,12.55%,4.27%
nifi,93.20%,21.00%
kafka,11.11%,4.27%
nifi,92.98%,21.01%
kafka,18.49%,4.29%
nifi,97.41%,21.01%
kafka,10.44%,4.29%
nifi,99.47%,21.02%
kafka,13.04%,4.29%
nifi,97.62%,21.02%
kafka,8.08%,4.29%
nifi,87.34%,21.03%
kafka,9.54%,4.29%
nifi,92.83%,21.03%
kafka,10.60%,4.29%
nifi,90.41%,21.04%
kafka,13.40%,4.29%
nifi,97.74%,21.05%
kafka,13.35%,4.29%
nifi,101.88%,21.05%
kafka,14.39%,4.29%
nifi,100.16%,21.06%
kafka,11.79%,4.29%
nifi,96.49%,21.07%
kafka,11.21%,4.29%
nifi,102.95%,21.08%
kafka,11.59%,4.29%
nifi,115.72%,21.08%
kafka,13.67%,4.29%
nifi,95.35%,21.08%
