kafka,4.51%,4.29%
nifi,56.68%,21.11%
kafka,5.43%,4.29%
nifi,62.70%,21.11%
kafka,4.18%,4.29%
nifi,60.92%,21.12%
kafka,4.62%,4.29%
nifi,55.48%,21.13%
kafka,6.23%,4.29%
nifi,55.19%,21.15%
kafka,5.88%,4.30%
nifi,84.79%,21.16%
kafka,6.74%,4.30%
nifi,82.41%,21.16%
kafka,7.01%,4.30%
nifi,90.42%,21.17%
kafka,4.62%,4.30%
nifi,99.38%,21.19%
kafka,4.54%,4.30%
nifi,97.96%,21.20%
kafka,6.66%,4.31%
nifi,85.09%,21.22%
kafka,11.57%,4.30%
nifi,77.23%,21.23%
kafka,11.17%,4.30%
nifi,82.10%,21.24%
kafka,7.18%,4.30%
nifi,88.05%,21.25%
kafka,6.64%,4.30%
nifi,88.54%,21.25%
kafka,9.11%,4.30%
nifi,92.32%,21.26%
kafka,8.88%,4.30%
nifi,91.29%,21.26%
kafka,6.77%,4.30%
nifi,82.82%,21.27%
kafka,7.60%,4.37%
nifi,77.89%,21.28%
kafka,13.06%,4.43%
nifi,104.90%,21.29%
kafka,7.55%,4.49%
nifi,96.66%,21.29%
kafka,7.86%,4.58%
nifi,83.82%,21.30%
kafka,9.39%,4.64%
nifi,117.95%,21.31%
kafka,8.19%,4.71%
nifi,83.11%,21.31%
kafka,9.22%,4.77%
nifi,83.84%,21.32%
kafka,8.58%,4.83%
nifi,93.39%,21.34%
kafka,9.12%,4.91%
nifi,95.70%,21.34%
kafka,8.08%,4.99%
nifi,91.82%,21.35%
kafka,20.68%,5.12%
nifi,99.81%,21.36%
kafka,10.72%,5.12%
nifi,83.44%,21.37%
kafka,10.84%,5.12%
nifi,103.76%,21.38%
kafka,12.82%,5.12%
nifi,107.90%,21.38%
kafka,10.22%,5.12%
nifi,97.71%,21.39%
kafka,9.60%,5.12%
nifi,109.84%,21.40%
kafka,13.28%,5.12%
nifi,72.23%,21.40%
kafka,9.21%,5.12%
nifi,88.11%,21.41%
kafka,8.74%,5.12%
nifi,108.08%,21.42%
kafka,11.24%,5.12%
nifi,99.70%,21.43%
kafka,8.85%,5.12%
nifi,83.46%,21.44%
kafka,16.76%,5.13%
nifi,82.48%,21.45%
kafka,10.13%,5.13%
nifi,90.26%,21.45%
kafka,8.61%,5.13%
nifi,113.81%,21.46%
kafka,10.61%,5.13%
nifi,114.17%,21.47%
kafka,12.47%,5.13%
nifi,109.49%,21.48%
kafka,13.62%,5.13%
nifi,97.68%,21.49%
kafka,11.47%,5.15%
nifi,101.36%,21.49%
kafka,9.36%,5.15%
nifi,104.05%,21.50%
kafka,12.18%,5.15%
nifi,131.64%,21.51%
kafka,14.06%,5.15%
nifi,122.52%,21.52%
kafka,13.66%,5.15%
nifi,98.61%,21.52%
kafka,10.77%,5.15%
nifi,166.68%,21.54%
kafka,17.00%,5.15%
nifi,119.62%,21.56%
kafka,14.84%,5.15%
nifi,128.17%,21.56%
kafka,13.78%,5.15%
nifi,111.52%,21.57%
kafka,14.28%,5.15%
nifi,108.58%,21.58%
kafka,15.05%,5.15%
nifi,112.66%,21.59%
kafka,12.61%,5.15%
nifi,135.92%,21.59%
kafka,12.61%,5.16%
nifi,136.72%,21.60%
kafka,16.48%,5.16%
nifi,127.69%,21.61%
kafka,23.98%,5.16%
nifi,117.83%,21.62%
kafka,15.87%,5.16%
nifi,134.37%,21.63%
kafka,17.23%,5.16%
nifi,148.37%,21.63%
kafka,29.73%,5.16%
nifi,129.03%,21.64%
kafka,15.77%,5.16%
nifi,127.21%,21.65%
kafka,15.52%,5.16%
nifi,119.87%,21.66%
kafka,23.03%,5.16%
nifi,131.80%,21.67%
kafka,18.07%,5.17%
nifi,143.59%,21.67%
kafka,16.27%,5.17%
nifi,146.20%,21.68%
kafka,15.65%,5.17%
nifi,150.29%,21.69%
kafka,17.34%,5.17%
nifi,129.22%,21.70%
kafka,18.63%,5.17%
nifi,134.98%,21.70%
kafka,17.98%,5.17%
nifi,150.92%,21.71%
kafka,19.81%,5.17%
nifi,130.55%,21.72%
kafka,14.94%,5.17%
nifi,136.27%,21.73%
kafka,19.40%,5.17%
nifi,130.09%,21.74%
kafka,32.98%,5.17%
nifi,147.96%,21.75%
kafka,17.29%,5.17%
nifi,147.25%,21.75%
kafka,15.97%,5.17%
nifi,148.36%,21.77%
kafka,17.67%,5.17%
nifi,147.00%,21.78%
kafka,17.04%,5.17%
nifi,141.26%,21.79%
kafka,16.82%,5.17%
nifi,136.24%,21.80%
kafka,18.00%,5.17%
nifi,142.55%,21.80%
kafka,19.44%,5.18%
nifi,145.70%,21.81%
kafka,19.39%,5.17%
nifi,161.60%,21.82%
