kafka,8.15%,6.40%
nifi,81.06%,8.82%
kafka,7.99%,6.40%
nifi,75.61%,8.84%
kafka,7.07%,6.40%
nifi,77.17%,8.85%
kafka,8.83%,6.40%
nifi,91.09%,8.87%
kafka,7.98%,6.40%
nifi,98.16%,8.89%
kafka,6.48%,6.40%
nifi,122.03%,8.89%
kafka,8.77%,6.40%
nifi,110.54%,8.91%
kafka,8.21%,6.40%
nifi,81.03%,8.92%
kafka,7.08%,6.40%
nifi,104.96%,8.95%
kafka,8.66%,6.40%
nifi,97.50%,8.96%
kafka,9.46%,6.40%
nifi,96.74%,8.98%
kafka,8.66%,6.40%
nifi,88.74%,8.99%
kafka,8.54%,6.41%
nifi,86.34%,9.00%
kafka,12.41%,6.40%
nifi,87.34%,8.88%
kafka,11.64%,6.41%
nifi,134.66%,8.90%
kafka,9.99%,6.41%
nifi,124.86%,8.91%
kafka,14.46%,6.45%
nifi,103.69%,8.93%
kafka,16.19%,6.45%
nifi,92.52%,8.95%
kafka,14.96%,6.45%
nifi,100.24%,8.96%
kafka,11.07%,6.45%
nifi,110.05%,8.97%
kafka,11.81%,6.45%
nifi,128.20%,8.98%
kafka,14.84%,6.45%
nifi,144.96%,9.00%
kafka,11.20%,6.45%
nifi,120.58%,9.02%
kafka,8.16%,6.45%
nifi,103.75%,9.03%
kafka,13.65%,6.45%
nifi,123.31%,9.05%
kafka,11.39%,6.45%
nifi,126.78%,9.06%
kafka,13.90%,6.45%
nifi,153.56%,9.07%
kafka,8.21%,6.45%
nifi,153.00%,9.09%
kafka,11.28%,6.46%
nifi,120.88%,9.11%
kafka,11.94%,6.46%
nifi,124.04%,9.12%
kafka,12.06%,6.51%
nifi,148.57%,8.91%
kafka,9.32%,6.51%
nifi,149.82%,8.93%
kafka,10.26%,6.51%
nifi,140.42%,8.95%
kafka,13.94%,6.51%
nifi,111.77%,8.96%
kafka,16.27%,6.51%
nifi,130.99%,8.97%
