db-mongo,7.93%,0.27%
fiware-orion,27.82%,0.09%
nifi,247.08%,8.57%
db-mongo,10.06%,0.27%
fiware-orion,35.94%,0.09%
nifi,339.95%,8.62%
db-mongo,9.41%,0.27%
fiware-orion,32.96%,0.10%
nifi,314.95%,8.66%
db-mongo,9.74%,0.27%
fiware-orion,33.95%,0.10%
nifi,293.73%,8.71%
db-mongo,11.28%,0.27%
fiware-orion,37.55%,0.10%
nifi,271.16%,8.75%
db-mongo,11.32%,0.27%
fiware-orion,39.60%,0.10%
nifi,281.16%,8.80%
db-mongo,9.23%,0.27%
fiware-orion,34.34%,0.10%
nifi,231.59%,8.84%
db-mongo,10.49%,0.27%
fiware-orion,33.87%,0.10%
nifi,294.53%,8.89%
db-mongo,10.35%,0.27%
fiware-orion,37.22%,0.10%
nifi,232.21%,8.92%
db-mongo,12.75%,0.27%
fiware-orion,45.33%,0.10%
nifi,321.60%,8.95%
db-mongo,9.01%,0.27%
fiware-orion,33.90%,0.10%
nifi,244.09%,8.97%
db-mongo,11.41%,0.27%
fiware-orion,39.92%,0.10%
nifi,255.21%,8.99%
db-mongo,1.15%,0.27%
fiware-orion,3.60%,0.10%
nifi,511.73%,9.01%
db-mongo,1.64%,0.27%
fiware-orion,3.92%,0.10%
nifi,494.39%,9.02%
db-mongo,1.90%,0.27%
fiware-orion,4.72%,0.10%
nifi,587.51%,9.03%
db-mongo,1.49%,0.27%
fiware-orion,5.03%,0.09%
nifi,582.41%,9.03%
db-mongo,1.74%,0.27%
fiware-orion,4.92%,0.10%
nifi,573.23%,9.04%
db-mongo,1.43%,0.27%
fiware-orion,4.19%,0.10%
nifi,584.07%,9.04%
db-mongo,1.55%,0.27%
fiware-orion,5.53%,0.09%
nifi,623.51%,9.04%
db-mongo,0.61%,0.27%
fiware-orion,1.88%,0.10%
nifi,612.29%,9.05%
db-mongo,0.97%,0.27%
fiware-orion,3.32%,0.10%
nifi,615.77%,9.05%
db-mongo,0.74%,0.27%
fiware-orion,2.61%,0.10%
nifi,633.78%,9.05%
db-mongo,1.64%,0.27%
fiware-orion,5.41%,0.10%
nifi,662.45%,9.07%
db-mongo,1.29%,0.27%
fiware-orion,4.48%,0.10%
nifi,612.65%,9.07%
db-mongo,1.16%,0.27%
fiware-orion,3.64%,0.10%
nifi,561.79%,9.08%
db-mongo,1.19%,0.27%
fiware-orion,4.18%,0.11%
nifi,523.10%,9.08%
db-mongo,1.03%,0.27%
fiware-orion,3.59%,0.10%
nifi,590.22%,9.08%
db-mongo,1.32%,0.27%
fiware-orion,3.74%,0.10%
nifi,646.59%,9.09%
