scorpio,143.66%,23.56%
kafka,41.37%,7.14%
postgres,40.39%,2.03%
nifi,79.52%,7.58%
scorpio,137.68%,23.56%
kafka,40.20%,7.15%
postgres,39.60%,2.03%
nifi,77.09%,7.61%
scorpio,153.00%,23.57%
kafka,40.75%,7.16%
postgres,43.96%,2.03%
nifi,85.48%,7.64%
scorpio,140.80%,23.57%
kafka,40.72%,7.17%
postgres,41.59%,2.04%
nifi,75.08%,7.66%
scorpio,132.65%,23.57%
kafka,37.95%,7.18%
postgres,53.59%,2.32%
nifi,82.08%,7.68%
scorpio,129.09%,23.57%
kafka,38.76%,7.19%
postgres,58.91%,2.38%
nifi,150.80%,7.70%
scorpio,131.97%,23.57%
kafka,38.03%,7.21%
postgres,46.46%,2.17%
nifi,75.86%,7.70%
scorpio,255.72%,23.57%
kafka,40.72%,7.22%
postgres,38.12%,2.17%
nifi,74.38%,7.72%
scorpio,268.20%,23.57%
kafka,41.66%,7.23%
postgres,39.82%,2.17%
nifi,75.16%,7.74%
scorpio,260.54%,23.57%
kafka,41.92%,7.24%
postgres,40.55%,2.17%
nifi,94.37%,7.75%
scorpio,262.49%,23.57%
kafka,41.40%,7.25%
postgres,41.97%,2.17%
nifi,87.75%,7.77%
scorpio,275.67%,23.57%
kafka,42.46%,7.26%
postgres,40.42%,2.17%
nifi,128.78%,7.80%
scorpio,272.74%,23.57%
kafka,41.54%,7.27%
postgres,39.57%,2.17%
nifi,79.75%,7.82%
scorpio,275.66%,23.57%
kafka,40.74%,7.28%
postgres,44.31%,2.17%
nifi,75.93%,7.84%
scorpio,270.71%,23.57%
kafka,40.72%,7.29%
postgres,38.92%,2.17%
nifi,84.23%,7.85%
scorpio,460.77%,23.57%
kafka,35.11%,7.30%
postgres,38.31%,2.17%
nifi,56.56%,7.87%
scorpio,262.13%,23.57%
kafka,52.12%,7.45%
postgres,39.76%,2.17%
nifi,69.81%,7.88%
scorpio,157.84%,23.58%
kafka,44.98%,7.46%
postgres,45.56%,2.17%
nifi,119.09%,7.90%
scorpio,164.31%,23.58%
kafka,46.62%,7.47%
postgres,47.78%,2.18%
nifi,80.59%,7.92%
scorpio,140.91%,23.58%
kafka,37.93%,7.48%
postgres,40.98%,2.19%
nifi,86.47%,7.99%
scorpio,142.23%,23.58%
kafka,41.59%,7.49%
postgres,45.41%,2.26%
nifi,88.64%,8.01%
scorpio,131.02%,23.58%
kafka,39.84%,7.50%
postgres,51.04%,2.43%
nifi,79.80%,8.05%
scorpio,125.36%,23.58%
kafka,36.30%,7.51%
postgres,60.59%,2.54%
nifi,81.33%,8.07%
scorpio,121.16%,23.58%
kafka,39.53%,7.53%
postgres,67.53%,2.61%
nifi,73.72%,8.10%
scorpio,145.45%,23.58%
kafka,36.45%,7.54%
postgres,105.66%,2.40%
nifi,74.44%,8.12%
scorpio,268.96%,23.58%
kafka,43.33%,7.55%
postgres,40.91%,2.40%
nifi,81.40%,8.16%
scorpio,275.48%,23.58%
kafka,40.56%,7.56%
postgres,39.39%,2.41%
nifi,89.92%,8.20%
scorpio,230.09%,23.58%
kafka,36.84%,7.57%
postgres,36.44%,2.41%
nifi,81.79%,8.25%
scorpio,277.27%,23.58%
kafka,41.46%,7.57%
postgres,41.12%,2.41%
nifi,105.33%,8.30%
scorpio,277.10%,23.58%
kafka,42.83%,7.59%
postgres,42.09%,2.42%
nifi,84.08%,8.33%
scorpio,271.76%,23.58%
kafka,41.62%,7.60%
postgres,40.75%,2.42%
nifi,86.27%,8.37%
scorpio,279.54%,23.58%
kafka,45.80%,7.61%
postgres,39.70%,2.42%
nifi,127.54%,8.40%
scorpio,284.87%,23.58%
kafka,42.60%,7.62%
postgres,41.06%,2.42%
nifi,82.80%,8.44%
scorpio,268.73%,23.59%
kafka,44.26%,7.65%
postgres,41.55%,2.42%
nifi,107.90%,8.47%
scorpio,164.43%,23.59%
kafka,37.31%,7.66%
postgres,35.81%,2.42%
nifi,131.03%,8.51%
scorpio,138.78%,23.60%
kafka,39.55%,7.68%
postgres,40.61%,2.42%
nifi,73.58%,8.53%
scorpio,143.46%,23.60%
kafka,40.65%,7.70%
postgres,40.95%,2.43%
nifi,83.89%,8.60%
scorpio,143.65%,23.60%
kafka,41.17%,7.71%
postgres,41.65%,2.44%
nifi,82.52%,8.63%
scorpio,175.72%,23.61%
kafka,50.64%,7.75%
postgres,57.74%,2.59%
