scorpio,119.98%,22.46%
kafka,37.15%,5.00%
postgres,30.73%,1.39%
nifi,217.28%,8.17%
scorpio,126.85%,22.46%
kafka,47.35%,5.01%
postgres,33.69%,1.40%
nifi,169.03%,8.20%
scorpio,181.20%,22.55%
kafka,35.70%,5.01%
postgres,33.74%,1.40%
nifi,181.41%,8.23%
scorpio,130.16%,22.55%
kafka,38.38%,5.02%
postgres,32.85%,1.42%
nifi,161.50%,8.27%
scorpio,113.74%,22.55%
kafka,41.16%,5.13%
postgres,30.28%,1.43%
nifi,196.93%,8.29%
scorpio,136.76%,22.81%
kafka,44.82%,5.14%
postgres,34.74%,1.45%
nifi,179.98%,8.33%
scorpio,131.69%,22.74%
kafka,39.31%,5.15%
postgres,33.26%,1.46%
nifi,165.20%,8.35%
scorpio,118.80%,22.74%
kafka,7.65%,5.17%
postgres,6.83%,1.47%
nifi,366.28%,8.42%
scorpio,133.46%,22.98%
kafka,40.46%,5.18%
postgres,36.65%,1.48%
nifi,226.16%,8.40%
scorpio,126.42%,22.89%
kafka,36.97%,5.18%
postgres,34.85%,1.49%
nifi,152.15%,8.43%
scorpio,162.18%,23.16%
kafka,37.26%,5.20%
postgres,35.34%,1.50%
nifi,148.15%,8.45%
scorpio,244.81%,23.12%
kafka,36.97%,5.20%
postgres,33.54%,1.52%
nifi,144.32%,8.47%
scorpio,267.87%,23.16%
kafka,30.80%,5.21%
postgres,28.32%,1.52%
nifi,141.37%,8.50%
scorpio,243.65%,23.20%
kafka,35.91%,5.22%
postgres,32.23%,1.54%
nifi,194.14%,8.51%
scorpio,240.25%,23.20%
kafka,34.70%,5.23%
postgres,25.56%,1.54%
nifi,138.10%,8.55%
scorpio,240.89%,23.29%
kafka,35.29%,5.23%
postgres,38.38%,1.77%
nifi,134.00%,8.56%
scorpio,266.30%,23.29%
kafka,36.96%,5.24%
postgres,33.85%,1.56%
nifi,120.23%,8.57%
scorpio,142.86%,23.56%
kafka,22.07%,5.25%
postgres,20.51%,1.57%
nifi,111.25%,8.59%
scorpio,130.19%,23.56%
kafka,38.71%,5.26%
postgres,36.78%,1.58%
nifi,204.11%,8.61%
scorpio,170.51%,23.51%
kafka,38.55%,5.27%
postgres,36.28%,1.59%
nifi,137.72%,8.62%
scorpio,137.07%,23.47%
kafka,19.28%,5.27%
postgres,19.03%,1.60%
nifi,153.10%,8.65%
scorpio,88.61%,23.47%
kafka,21.81%,5.28%
postgres,25.08%,1.60%
nifi,152.59%,8.66%
scorpio,32.53%,23.47%
kafka,10.18%,5.28%
postgres,0.38%,1.59%
nifi,267.32%,8.68%
scorpio,6.10%,23.47%
kafka,3.29%,5.28%
postgres,0.10%,1.60%
nifi,463.09%,8.69%
scorpio,5.76%,23.47%
kafka,4.00%,5.28%
postgres,0.34%,1.60%
nifi,3.58%,8.69%
scorpio,4.39%,23.47%
kafka,1.89%,5.28%
postgres,0.56%,1.60%
nifi,2.49%,8.68%
scorpio,5.42%,23.47%
kafka,2.38%,5.28%
postgres,0.71%,1.60%
nifi,2.00%,8.70%
scorpio,6.46%,23.47%
kafka,2.97%,5.28%
postgres,0.13%,1.60%
nifi,9.01%,8.71%
scorpio,56.78%,23.47%
kafka,17.32%,5.28%
postgres,14.74%,1.61%
nifi,363.71%,8.70%
scorpio,97.49%,23.52%
kafka,17.93%,5.30%
postgres,20.21%,1.62%
nifi,434.14%,8.71%
scorpio,46.18%,23.52%
kafka,14.15%,5.30%
postgres,12.88%,1.63%
nifi,305.59%,8.72%
scorpio,26.06%,23.52%
kafka,21.32%,5.32%
postgres,28.51%,1.85%
nifi,353.38%,8.73%
