scorpio,147.02%,23.64%
kafka,43.79%,8.87%
postgres,42.32%,3.74%
nifi,109.69%,10.21%
scorpio,134.92%,23.64%
kafka,38.82%,8.88%
postgres,39.29%,3.76%
nifi,105.55%,10.22%
scorpio,144.45%,23.64%
kafka,41.19%,8.89%
postgres,41.86%,3.76%
nifi,99.85%,10.24%
scorpio,140.61%,23.64%
kafka,40.40%,8.90%
postgres,40.59%,3.77%
nifi,128.41%,10.25%
scorpio,142.10%,23.64%
kafka,41.85%,8.91%
postgres,40.43%,3.78%
nifi,116.00%,10.26%
scorpio,139.51%,23.64%
kafka,40.17%,8.92%
postgres,47.66%,3.80%
nifi,99.97%,10.27%
scorpio,138.56%,23.64%
kafka,40.03%,8.93%
postgres,39.85%,3.81%
nifi,96.25%,10.29%
scorpio,150.89%,23.64%
kafka,43.62%,8.94%
postgres,43.67%,3.81%
nifi,102.51%,10.31%
scorpio,264.56%,23.63%
kafka,40.52%,8.94%
postgres,38.75%,3.80%
nifi,98.75%,10.32%
scorpio,227.12%,23.63%
kafka,34.70%,8.93%
postgres,32.61%,3.78%
nifi,108.67%,10.34%
scorpio,264.19%,23.63%
kafka,40.78%,8.94%
postgres,38.49%,3.80%
nifi,103.89%,10.36%
scorpio,274.92%,23.63%
kafka,40.87%,8.95%
postgres,40.74%,3.82%
nifi,100.37%,10.37%
scorpio,275.88%,23.63%
kafka,41.03%,8.96%
postgres,39.42%,3.83%
nifi,95.32%,10.38%
scorpio,274.92%,23.63%
kafka,40.91%,8.97%
postgres,43.29%,3.82%
nifi,99.57%,10.40%
scorpio,273.42%,23.62%
kafka,46.96%,8.96%
postgres,45.41%,3.82%
nifi,161.22%,10.41%
scorpio,278.56%,23.62%
kafka,40.27%,8.97%
postgres,38.98%,3.82%
nifi,115.75%,10.42%
scorpio,387.90%,23.62%
kafka,36.94%,8.97%
postgres,34.29%,3.83%
nifi,109.63%,10.43%
scorpio,163.71%,23.62%
kafka,40.66%,8.97%
postgres,35.77%,3.83%
nifi,150.56%,10.45%
scorpio,172.40%,23.62%
kafka,40.81%,8.96%
postgres,40.09%,3.81%
nifi,117.57%,10.48%
scorpio,136.22%,23.61%
kafka,38.88%,8.95%
postgres,38.45%,3.82%
nifi,96.74%,10.51%
scorpio,150.66%,23.61%
kafka,40.88%,8.95%
postgres,40.70%,3.82%
nifi,106.41%,10.53%
scorpio,170.36%,23.61%
kafka,45.20%,8.97%
postgres,39.13%,3.83%
nifi,108.21%,10.53%
scorpio,137.24%,23.61%
kafka,39.17%,8.98%
postgres,38.64%,3.84%
nifi,95.72%,10.55%
scorpio,145.03%,23.61%
kafka,39.81%,8.99%
postgres,45.38%,3.84%
nifi,159.40%,10.56%
scorpio,147.07%,23.61%
kafka,39.90%,8.98%
postgres,42.12%,3.86%
nifi,101.64%,10.58%
scorpio,278.31%,23.61%
kafka,40.18%,8.99%
postgres,39.42%,3.87%
nifi,97.04%,10.60%
scorpio,208.45%,23.61%
kafka,37.04%,9.00%
postgres,36.55%,3.87%
nifi,119.20%,10.61%
scorpio,190.91%,23.61%
kafka,34.49%,9.00%
postgres,31.51%,3.87%
nifi,114.92%,10.62%
scorpio,212.94%,23.61%
kafka,36.72%,9.01%
postgres,38.64%,3.90%
nifi,113.27%,10.63%
scorpio,188.29%,23.61%
kafka,32.41%,9.01%
postgres,36.36%,3.89%
nifi,111.18%,10.64%
scorpio,187.30%,23.61%
kafka,32.36%,9.02%
postgres,35.62%,3.91%
nifi,121.24%,10.64%
scorpio,209.86%,23.61%
kafka,36.72%,9.10%
postgres,36.64%,3.97%
nifi,145.06%,10.65%
scorpio,87.41%,23.61%
kafka,7.55%,9.09%
postgres,7.11%,4.12%
nifi,88.84%,10.67%
scorpio,141.66%,23.61%
kafka,25.34%,9.10%
postgres,33.38%,4.12%
nifi,109.07%,10.67%
scorpio,121.22%,23.61%
kafka,35.65%,9.10%
postgres,51.19%,4.12%
nifi,119.41%,10.68%
scorpio,140.69%,23.61%
kafka,40.64%,9.11%
postgres,64.57%,4.11%
nifi,135.56%,10.69%
scorpio,121.14%,23.61%
kafka,35.23%,9.12%
postgres,69.36%,4.12%
nifi,85.65%,10.70%
scorpio,115.73%,23.61%
kafka,33.31%,9.13%
postgres,73.71%,4.22%
nifi,100.16%,10.71%
scorpio,96.97%,23.61%
kafka,28.09%,9.12%
postgres,69.15%,4.33%
nifi,93.97%,10.72%
scorpio,104.72%,23.61%
kafka,30.47%,9.12%
postgres,78.53%,4.34%
nifi,90.52%,10.73%
scorpio,120.34%,23.61%
kafka,33.55%,9.13%
postgres,85.81%,4.32%
nifi,151.55%,10.75%
scorpio,105.82%,23.61%
kafka,29.86%,9.14%
postgres,90.88%,4.31%
nifi,93.75%,10.76%
scorpio,80.90%,23.61%
kafka,28.49%,9.15%
postgres,89.69%,4.31%
nifi,87.41%,10.77%
scorpio,108.12%,23.61%
kafka,32.89%,9.15%
postgres,99.57%,4.33%
nifi,123.13%,10.78%
scorpio,85.86%,23.60%
kafka,27.71%,9.14%
postgres,100.05%,4.33%
nifi,77.73%,10.80%
scorpio,101.79%,23.60%
kafka,29.24%,9.14%
postgres,120.28%,4.36%
nifi,81.23%,10.81%
scorpio,138.05%,23.60%
kafka,27.43%,9.15%
postgres,118.85%,4.36%
nifi,80.19%,10.81%
scorpio,231.82%,23.61%
kafka,43.55%,9.16%
postgres,62.48%,4.14%
nifi,76.70%,10.82%
scorpio,269.98%,23.61%
kafka,39.95%,9.17%
postgres,42.54%,4.14%
nifi,129.08%,10.83%
scorpio,273.34%,23.61%
