scorpio,158.23%,21.00%
kafka,46.59%,6.79%
postgres,44.37%,1.81%
nifi,78.39%,6.91%
scorpio,156.68%,21.00%
kafka,46.82%,6.80%
postgres,45.27%,1.81%
nifi,93.82%,6.93%
scorpio,114.38%,21.01%
kafka,58.10%,6.81%
postgres,39.96%,1.81%
nifi,81.61%,6.95%
scorpio,112.44%,21.02%
kafka,32.53%,6.99%
postgres,30.74%,1.81%
nifi,77.07%,6.98%
scorpio,111.65%,21.02%
kafka,33.78%,7.01%
postgres,31.27%,1.82%
nifi,76.01%,7.00%
scorpio,114.06%,21.02%
kafka,32.38%,7.01%
postgres,30.54%,1.81%
nifi,74.63%,7.02%
scorpio,121.88%,21.02%
kafka,34.81%,7.03%
postgres,32.24%,1.81%
nifi,84.84%,7.03%
scorpio,135.40%,21.02%
kafka,32.59%,7.03%
postgres,30.48%,1.83%
nifi,73.13%,7.05%
scorpio,240.27%,21.05%
kafka,38.17%,7.04%
postgres,44.18%,1.83%
nifi,77.17%,7.05%
scorpio,223.05%,21.05%
kafka,36.18%,7.05%
postgres,37.56%,1.88%
nifi,67.21%,7.06%
scorpio,244.70%,21.05%
kafka,38.16%,7.07%
postgres,85.58%,2.07%
nifi,73.16%,7.10%
scorpio,248.91%,21.05%
kafka,40.52%,7.08%
postgres,35.64%,1.84%
nifi,78.97%,7.11%
scorpio,270.48%,21.05%
kafka,51.80%,7.09%
postgres,41.22%,1.85%
nifi,111.61%,7.14%
scorpio,285.72%,21.05%
kafka,46.42%,7.09%
postgres,43.52%,1.84%
nifi,74.10%,7.16%
scorpio,247.20%,21.06%
kafka,37.78%,7.11%
postgres,34.83%,1.85%
nifi,71.95%,7.17%
scorpio,264.66%,21.06%
kafka,42.42%,7.11%
postgres,39.81%,1.85%
nifi,70.94%,7.18%
scorpio,257.21%,21.06%
kafka,50.06%,7.12%
postgres,39.54%,1.85%
nifi,76.99%,7.12%
scorpio,185.72%,21.06%
kafka,51.84%,7.14%
postgres,50.45%,1.85%
nifi,106.31%,7.12%
scorpio,145.89%,21.06%
kafka,43.28%,7.15%
postgres,40.92%,1.85%
nifi,72.08%,7.14%
scorpio,150.54%,21.09%
kafka,46.20%,7.16%
postgres,44.72%,1.85%
nifi,103.23%,7.16%
scorpio,96.16%,21.08%
kafka,35.43%,7.17%
postgres,27.31%,1.85%
nifi,81.19%,7.18%
scorpio,6.54%,21.08%
kafka,2.96%,7.17%
postgres,0.20%,1.85%
nifi,83.26%,7.19%
scorpio,84.83%,21.08%
kafka,23.89%,7.17%
postgres,24.21%,1.85%
nifi,126.45%,7.20%
scorpio,6.96%,21.08%
kafka,4.97%,7.17%
postgres,3.04%,1.85%
nifi,78.87%,7.21%
scorpio,8.07%,21.08%
kafka,3.54%,7.17%
postgres,0.49%,1.85%
nifi,80.35%,7.21%
scorpio,6.44%,21.08%
kafka,3.34%,7.17%
postgres,0.01%,1.85%
nifi,79.45%,7.22%
scorpio,6.19%,21.08%
kafka,3.07%,7.17%
postgres,1.40%,1.86%
nifi,3.01%,7.21%
scorpio,9.47%,21.08%
kafka,3.98%,7.17%
postgres,3.22%,1.87%
nifi,2.52%,7.21%
scorpio,137.51%,21.08%
kafka,39.54%,7.17%
postgres,45.49%,2.08%
nifi,77.50%,7.23%
scorpio,133.93%,21.08%
kafka,41.11%,7.19%
postgres,116.63%,2.16%
nifi,75.21%,7.24%
scorpio,138.86%,21.08%
kafka,39.25%,7.20%
postgres,38.80%,1.94%
nifi,77.50%,7.26%
scorpio,135.79%,21.08%
kafka,40.67%,7.21%
postgres,38.64%,1.94%
nifi,70.75%,7.30%
scorpio,272.07%,21.08%
kafka,41.53%,7.22%
postgres,39.35%,1.93%
nifi,68.99%,7.34%
scorpio,214.81%,21.08%
kafka,42.04%,7.23%
postgres,38.42%,1.93%
nifi,75.10%,7.31%
scorpio,190.75%,21.08%
kafka,49.19%,7.24%
postgres,47.62%,1.93%
nifi,89.40%,7.33%
