kafka,78.54%,0.11%
nifi,385.83%,0.30%
kafka,32.91%,0.11%
nifi,194.71%,0.30%
kafka,50.76%,0.11%
nifi,325.20%,0.30%
kafka,17.46%,0.11%
nifi,424.26%,0.30%
kafka,42.31%,0.11%
nifi,600.48%,0.31%
kafka,39.31%,0.11%
nifi,174.41%,0.31%
kafka,12.52%,0.11%
nifi,76.38%,0.31%
kafka,20.97%,0.11%
nifi,120.04%,0.31%
kafka,30.06%,0.11%
nifi,711.67%,0.32%
kafka,28.95%,0.11%
nifi,289.33%,0.32%
kafka,10.93%,0.11%
nifi,180.83%,0.32%
kafka,140.05%,0.11%
nifi,114.35%,0.32%
kafka,13.03%,0.11%
nifi,148.13%,0.32%
kafka,14.35%,0.11%
nifi,136.03%,0.32%
kafka,32.67%,0.11%
nifi,75.81%,0.32%
kafka,11.20%,0.11%
nifi,158.73%,0.32%
kafka,11.36%,0.11%
nifi,105.24%,0.32%
kafka,13.29%,0.11%
nifi,89.24%,0.32%
kafka,25.54%,0.11%
nifi,58.76%,0.32%
kafka,11.15%,0.11%
nifi,99.15%,0.32%
kafka,21.20%,0.11%
nifi,59.34%,0.32%
kafka,7.27%,0.11%
nifi,89.51%,0.32%
kafka,10.38%,0.11%
nifi,93.95%,0.32%
kafka,57.03%,0.11%
nifi,63.44%,0.32%
kafka,25.74%,0.12%
nifi,81.22%,0.32%
kafka,12.62%,0.11%
nifi,126.79%,0.32%
kafka,69.55%,0.12%
nifi,97.47%,0.32%
kafka,103.21%,0.12%
nifi,69.38%,0.32%
kafka,13.03%,0.12%
nifi,56.37%,0.32%
kafka,10.96%,0.12%
nifi,145.79%,0.32%
kafka,17.43%,0.11%
nifi,138.03%,0.32%
kafka,12.46%,0.11%
nifi,419.50%,0.32%
kafka,17.12%,0.12%
nifi,73.43%,0.32%
