kafka,12.31%,3.25%
nifi,68.07%,18.42%
kafka,5.82%,3.26%
nifi,74.72%,18.43%
kafka,6.22%,3.26%
nifi,75.59%,18.44%
kafka,6.10%,3.26%
nifi,92.25%,18.45%
kafka,6.96%,3.26%
nifi,76.00%,18.46%
kafka,6.74%,3.28%
nifi,92.76%,18.47%
kafka,4.76%,3.33%
nifi,77.46%,18.48%
kafka,7.76%,3.43%
nifi,74.92%,18.49%
kafka,23.44%,3.43%
nifi,93.54%,18.50%
kafka,8.57%,3.43%
nifi,95.62%,18.51%
kafka,9.29%,3.43%
nifi,118.42%,18.52%
kafka,10.65%,3.43%
nifi,111.16%,18.53%
kafka,8.62%,3.44%
nifi,114.00%,18.54%
kafka,8.42%,3.44%
nifi,93.67%,18.55%
kafka,62.96%,3.54%
nifi,90.76%,18.56%
kafka,13.22%,3.54%
nifi,101.00%,18.57%
kafka,9.88%,3.54%
nifi,130.85%,18.59%
kafka,13.23%,3.56%
nifi,123.21%,18.59%
kafka,8.86%,3.56%
nifi,164.16%,18.60%
kafka,19.43%,3.56%
nifi,92.98%,18.61%
kafka,16.24%,3.56%
nifi,97.88%,18.62%
kafka,11.28%,3.55%
nifi,98.58%,18.62%
kafka,12.97%,3.56%
nifi,125.60%,18.63%
kafka,11.75%,3.56%
nifi,139.34%,18.64%
kafka,12.94%,3.57%
nifi,107.67%,18.65%
kafka,12.09%,3.57%
nifi,104.12%,18.66%
kafka,17.36%,3.57%
nifi,138.16%,18.67%
kafka,14.89%,3.57%
nifi,118.49%,18.68%
kafka,19.18%,3.57%
nifi,178.41%,18.69%
kafka,15.97%,3.57%
nifi,111.76%,18.69%
kafka,11.28%,3.57%
nifi,108.69%,18.70%
kafka,14.18%,3.57%
nifi,152.03%,18.72%
kafka,19.13%,3.57%
nifi,143.17%,18.73%
kafka,16.43%,3.58%
nifi,163.91%,18.73%
kafka,20.03%,3.58%
nifi,133.47%,18.74%
kafka,16.27%,3.58%
nifi,132.39%,18.75%
kafka,16.06%,3.58%
nifi,122.03%,18.76%
kafka,26.11%,3.58%
nifi,153.16%,18.76%
kafka,12.39%,3.58%
nifi,135.24%,18.77%
kafka,38.87%,3.59%
nifi,130.39%,18.78%
kafka,19.92%,3.59%
nifi,132.37%,18.79%
kafka,41.19%,3.59%
nifi,137.97%,18.80%
kafka,20.28%,3.59%
nifi,163.83%,18.80%
kafka,44.27%,3.60%
nifi,165.03%,18.81%
kafka,13.69%,3.60%
nifi,143.13%,18.82%
kafka,22.62%,3.60%
nifi,128.58%,18.83%
kafka,19.73%,3.60%
nifi,186.68%,18.84%
kafka,29.44%,3.61%
nifi,174.90%,18.85%
kafka,25.52%,3.61%
nifi,135.63%,18.85%
kafka,21.27%,3.61%
nifi,175.49%,18.86%
kafka,18.51%,3.61%
nifi,152.40%,18.87%
kafka,27.86%,3.61%
nifi,132.41%,18.88%
kafka,16.36%,3.61%
nifi,151.60%,18.89%
kafka,14.05%,3.61%
nifi,147.60%,18.89%
kafka,14.56%,3.62%
nifi,133.82%,18.90%
kafka,19.66%,3.62%
nifi,168.55%,18.91%
kafka,18.08%,3.62%
nifi,150.37%,18.92%
kafka,14.39%,3.62%
nifi,153.27%,18.92%
kafka,19.54%,3.62%
nifi,167.02%,18.93%
kafka,23.26%,3.62%
nifi,153.34%,18.94%
kafka,25.53%,3.63%
nifi,195.48%,18.95%
kafka,29.78%,3.63%
nifi,135.68%,18.96%
kafka,13.20%,3.63%
nifi,133.66%,18.96%
kafka,20.14%,3.63%
nifi,147.13%,18.97%
kafka,12.49%,3.64%
nifi,140.43%,18.98%
kafka,17.29%,3.64%
nifi,129.21%,18.99%
kafka,13.96%,3.64%
nifi,134.40%,19.00%
kafka,7.53%,3.64%
nifi,131.83%,19.01%
kafka,13.28%,3.64%
nifi,117.21%,19.02%
kafka,19.43%,3.65%
nifi,108.97%,19.02%
kafka,22.52%,3.65%
nifi,159.53%,19.04%
kafka,16.23%,3.65%
nifi,123.88%,19.05%
kafka,15.34%,3.65%
nifi,124.41%,19.05%
kafka,16.42%,3.65%
nifi,119.21%,19.06%
kafka,19.74%,3.65%
nifi,117.88%,19.06%
kafka,22.72%,3.66%
nifi,126.39%,19.07%
kafka,13.47%,3.66%
nifi,119.78%,19.08%
kafka,33.80%,3.66%
nifi,132.77%,19.09%
kafka,14.87%,3.66%
nifi,149.05%,19.10%
kafka,16.14%,3.66%
nifi,145.85%,19.10%
kafka,12.06%,3.66%
nifi,121.68%,19.11%
kafka,13.45%,3.66%
nifi,138.02%,19.12%
kafka,22.33%,3.67%
nifi,117.89%,19.13%
kafka,17.29%,3.67%
nifi,120.91%,19.14%
kafka,24.46%,3.67%
nifi,133.37%,19.15%
kafka,13.38%,3.67%
nifi,123.12%,19.16%
kafka,24.70%,3.67%
nifi,156.30%,19.17%
kafka,17.93%,3.67%
nifi,124.42%,19.17%
kafka,21.41%,3.67%
nifi,127.94%,19.18%
