kafka,3.98%,2.50%
nifi,49.62%,15.89%
kafka,4.03%,2.49%
nifi,60.10%,15.92%
kafka,7.23%,2.54%
nifi,54.04%,15.92%
kafka,3.78%,2.51%
nifi,31.58%,15.93%
kafka,2.96%,2.51%
nifi,34.08%,15.93%
kafka,19.05%,2.54%
nifi,108.58%,15.94%
kafka,9.23%,2.53%
nifi,53.50%,15.94%
kafka,15.50%,2.53%
nifi,71.50%,15.95%
kafka,10.04%,2.56%
nifi,57.88%,15.96%
kafka,24.91%,2.55%
nifi,51.80%,15.97%
kafka,5.96%,2.54%
nifi,48.03%,15.97%
kafka,8.55%,2.54%
nifi,57.74%,15.98%
kafka,9.14%,2.53%
nifi,45.55%,15.98%
kafka,5.87%,2.53%
nifi,53.85%,15.99%
kafka,5.21%,2.54%
nifi,46.94%,15.98%
kafka,8.83%,2.54%
nifi,57.52%,15.99%
kafka,17.90%,2.57%
nifi,69.69%,15.99%
kafka,42.84%,2.60%
nifi,72.32%,16.00%
kafka,3.66%,2.60%
nifi,61.44%,16.00%
kafka,6.63%,2.58%
nifi,52.96%,16.00%
kafka,27.03%,2.61%
nifi,76.32%,16.00%
kafka,8.78%,2.58%
nifi,63.90%,16.01%
kafka,2.87%,2.60%
nifi,85.38%,16.01%
kafka,7.29%,2.58%
nifi,54.69%,16.05%
kafka,8.05%,2.57%
nifi,35.97%,15.99%
kafka,11.04%,2.57%
nifi,60.60%,16.00%
kafka,10.33%,2.56%
nifi,66.55%,16.00%
kafka,30.64%,2.56%
nifi,74.92%,16.00%
kafka,8.50%,2.56%
nifi,63.93%,16.00%
kafka,12.23%,2.57%
nifi,66.88%,16.00%
kafka,7.63%,2.57%
nifi,66.03%,16.01%
kafka,7.08%,2.57%
nifi,64.45%,16.01%
kafka,9.08%,2.57%
nifi,64.79%,16.02%
kafka,8.92%,2.63%
nifi,65.43%,16.02%
kafka,8.04%,2.60%
nifi,55.37%,16.02%
kafka,8.72%,2.60%
nifi,52.78%,16.02%
kafka,8.55%,2.61%
nifi,56.83%,16.03%
kafka,7.80%,2.61%
nifi,69.63%,16.03%
kafka,5.08%,2.61%
nifi,66.31%,16.03%
kafka,9.54%,2.61%
nifi,81.97%,16.07%
kafka,9.45%,2.61%
nifi,67.66%,16.02%
kafka,6.48%,2.61%
nifi,59.24%,16.03%
kafka,9.54%,2.61%
nifi,66.83%,16.05%
kafka,7.19%,2.62%
nifi,68.93%,16.05%
kafka,8.85%,2.61%
nifi,53.21%,16.05%
kafka,9.02%,2.61%
nifi,77.17%,16.05%
kafka,10.31%,2.61%
nifi,68.81%,16.06%
kafka,7.91%,2.61%
nifi,59.93%,16.06%
kafka,8.10%,2.61%
nifi,83.47%,16.06%
kafka,21.82%,2.62%
nifi,62.81%,16.06%
kafka,7.95%,2.62%
nifi,71.64%,16.07%
kafka,11.24%,2.62%
nifi,63.11%,16.07%
kafka,7.39%,2.62%
nifi,58.40%,16.07%
kafka,8.57%,2.62%
nifi,65.39%,16.07%
kafka,9.32%,2.62%
nifi,52.01%,16.07%
kafka,10.51%,2.62%
nifi,70.78%,16.08%
kafka,27.51%,2.63%
nifi,75.29%,16.08%
kafka,11.25%,2.63%
nifi,80.30%,16.09%
kafka,9.30%,2.63%
nifi,62.04%,16.09%
kafka,9.79%,2.65%
nifi,57.51%,16.09%
kafka,11.75%,2.63%
nifi,67.34%,16.09%
kafka,10.18%,2.64%
nifi,68.29%,16.10%
kafka,24.05%,2.64%
nifi,73.48%,16.10%
kafka,12.30%,2.64%
nifi,65.05%,16.10%
kafka,8.55%,2.64%
nifi,71.29%,16.11%
kafka,9.37%,2.64%
nifi,76.40%,16.11%
kafka,8.78%,2.64%
nifi,71.93%,16.11%
kafka,8.85%,2.64%
nifi,134.01%,16.11%
kafka,24.54%,2.65%
nifi,69.52%,16.11%
kafka,8.90%,2.65%
nifi,66.20%,16.11%
kafka,8.27%,2.65%
nifi,69.96%,16.12%
kafka,7.40%,2.65%
nifi,60.29%,16.12%
kafka,13.38%,2.67%
nifi,49.56%,16.12%
kafka,8.69%,2.64%
nifi,73.00%,16.12%
kafka,12.96%,2.63%
nifi,78.08%,16.13%
kafka,11.98%,2.64%
nifi,77.76%,16.13%
kafka,11.26%,2.64%
nifi,103.79%,16.13%
kafka,8.99%,2.65%
nifi,78.77%,16.13%
kafka,10.68%,2.65%
nifi,79.42%,16.14%
kafka,10.72%,2.65%
nifi,61.90%,16.14%
kafka,32.19%,2.65%
nifi,75.84%,16.14%
kafka,13.19%,2.65%
nifi,78.12%,16.15%
kafka,12.75%,2.65%
nifi,84.47%,16.15%
kafka,11.79%,2.65%
nifi,76.54%,16.15%
kafka,11.37%,2.65%
nifi,112.88%,16.16%
kafka,11.88%,2.65%
nifi,68.51%,16.16%
kafka,12.86%,2.65%
nifi,64.21%,16.16%
kafka,6.42%,2.65%
nifi,70.91%,16.16%
kafka,10.82%,2.65%
nifi,73.92%,16.17%
