kafka,2.89%,2.23%
nifi,32.62%,6.25%
kafka,2.43%,2.23%
nifi,27.27%,6.26%
kafka,7.71%,2.23%
nifi,43.26%,6.27%
kafka,2.90%,2.23%
nifi,20.91%,6.28%
kafka,10.24%,2.23%
nifi,40.89%,6.29%
kafka,10.28%,2.24%
nifi,37.02%,6.29%
kafka,3.31%,2.24%
nifi,33.10%,6.29%
kafka,7.07%,2.24%
nifi,34.41%,6.30%
kafka,2.50%,2.25%
nifi,125.83%,6.30%
kafka,8.01%,2.25%
nifi,38.89%,6.31%
kafka,2.31%,2.25%
nifi,51.87%,6.31%
kafka,13.57%,2.24%
nifi,57.00%,6.32%
kafka,7.22%,2.24%
nifi,33.18%,6.32%
kafka,5.10%,2.24%
nifi,28.82%,6.32%
kafka,24.36%,2.30%
nifi,27.66%,6.36%
kafka,3.81%,2.31%
nifi,26.12%,6.36%
kafka,17.09%,2.28%
nifi,24.50%,6.36%
kafka,4.64%,2.28%
nifi,47.25%,6.30%
kafka,3.10%,2.28%
nifi,29.27%,6.31%
kafka,5.77%,2.28%
nifi,30.79%,6.31%
kafka,6.91%,2.28%
nifi,32.05%,6.31%
kafka,4.54%,2.28%
nifi,49.43%,6.31%
kafka,6.27%,2.28%
nifi,29.43%,6.31%
kafka,14.78%,2.28%
nifi,19.46%,6.31%
kafka,1.31%,2.28%
nifi,20.18%,6.33%
kafka,2.01%,2.28%
nifi,25.29%,6.33%
kafka,6.56%,2.28%
nifi,20.01%,6.33%
kafka,3.47%,2.28%
nifi,122.29%,6.33%
kafka,2.76%,2.28%
nifi,106.30%,6.48%
kafka,3.56%,2.28%
nifi,23.05%,6.36%
kafka,5.04%,2.28%
nifi,25.75%,6.39%
kafka,2.57%,2.28%
nifi,19.92%,6.40%
kafka,3.75%,2.28%
nifi,26.90%,6.39%
kafka,8.32%,2.28%
nifi,33.75%,6.39%
kafka,2.59%,2.28%
nifi,34.14%,6.40%
kafka,1.98%,2.28%
nifi,26.64%,6.40%
kafka,3.70%,2.28%
nifi,24.44%,6.40%
