kafka,5.23%,2.86%
nifi,74.39%,17.16%
kafka,5.10%,2.86%
nifi,66.35%,17.17%
kafka,6.76%,2.86%
nifi,89.54%,17.18%
kafka,7.05%,2.86%
nifi,60.84%,17.21%
kafka,6.55%,2.87%
nifi,74.46%,17.23%
kafka,7.89%,2.87%
nifi,77.78%,17.24%
kafka,4.61%,2.87%
nifi,76.39%,17.26%
kafka,13.68%,2.88%
nifi,61.35%,17.26%
kafka,9.86%,2.87%
nifi,83.20%,17.28%
kafka,8.27%,2.87%
nifi,83.91%,17.31%
kafka,11.19%,2.88%
nifi,89.43%,17.32%
kafka,9.53%,2.88%
nifi,97.55%,17.35%
kafka,9.49%,2.88%
nifi,96.12%,17.36%
kafka,7.72%,2.88%
nifi,75.54%,17.37%
kafka,10.03%,2.92%
nifi,89.18%,17.38%
kafka,11.84%,2.92%
nifi,78.95%,17.40%
kafka,10.60%,2.92%
nifi,126.21%,17.43%
kafka,10.99%,2.92%
nifi,101.76%,17.44%
kafka,9.76%,2.92%
nifi,96.67%,17.46%
kafka,14.83%,2.92%
nifi,107.95%,17.49%
kafka,11.00%,2.92%
nifi,83.42%,17.50%
kafka,24.28%,3.00%
nifi,86.89%,17.51%
kafka,10.90%,3.00%
nifi,87.09%,17.53%
kafka,10.36%,3.00%
nifi,90.72%,17.54%
kafka,12.16%,3.01%
nifi,133.07%,17.55%
kafka,12.29%,3.01%
nifi,128.70%,17.57%
kafka,12.71%,3.01%
nifi,100.82%,17.58%
kafka,12.41%,3.02%
nifi,105.68%,17.60%
kafka,14.34%,3.02%
nifi,106.53%,17.63%
kafka,14.83%,3.02%
nifi,101.47%,17.64%
kafka,19.84%,3.02%
nifi,101.84%,17.65%
kafka,17.16%,3.06%
nifi,125.54%,17.66%
kafka,16.52%,3.06%
nifi,146.22%,17.69%
kafka,7.82%,3.06%
nifi,163.99%,17.72%
kafka,17.90%,3.07%
nifi,121.00%,17.74%
kafka,17.21%,3.06%
nifi,112.74%,17.77%
kafka,27.93%,3.07%
nifi,114.14%,17.77%
kafka,16.73%,3.07%
nifi,113.65%,17.78%
kafka,18.69%,3.07%
nifi,115.33%,17.80%
kafka,16.39%,3.07%
nifi,121.27%,17.81%
kafka,17.22%,3.08%
nifi,134.46%,17.82%
kafka,18.25%,3.08%
nifi,124.81%,17.84%
kafka,19.57%,3.07%
nifi,134.06%,17.85%
kafka,17.20%,3.08%
nifi,120.83%,17.87%
kafka,20.88%,3.08%
nifi,147.00%,17.90%
kafka,18.82%,3.08%
nifi,135.26%,17.91%
kafka,20.21%,3.09%
nifi,143.54%,17.92%
kafka,20.48%,3.09%
nifi,133.67%,17.94%
kafka,17.01%,3.09%
nifi,126.49%,17.95%
kafka,18.32%,3.09%
nifi,141.59%,17.96%
kafka,17.96%,3.09%
nifi,143.65%,17.97%
kafka,0.75%,3.09%
nifi,3.05%,17.97%
kafka,1.07%,3.09%
nifi,3.81%,17.97%
kafka,12.16%,3.10%
nifi,94.22%,17.98%
kafka,3.87%,3.10%
nifi,3.73%,17.99%
kafka,4.32%,3.10%
nifi,60.52%,18.03%
kafka,4.68%,3.10%
nifi,100.34%,18.05%
kafka,7.43%,3.11%
nifi,81.36%,18.05%
kafka,5.48%,3.11%
nifi,94.62%,18.07%
kafka,5.77%,3.11%
nifi,71.01%,18.08%
kafka,4.88%,3.11%
nifi,59.12%,18.11%
kafka,4.87%,3.11%
nifi,67.16%,18.13%
kafka,4.07%,3.11%
nifi,66.90%,18.20%
kafka,9.47%,3.11%
nifi,67.75%,18.20%
kafka,5.09%,3.11%
nifi,81.48%,18.21%
kafka,8.47%,3.19%
nifi,103.31%,18.22%
kafka,19.27%,3.18%
nifi,99.64%,18.22%
kafka,9.24%,3.18%
nifi,94.13%,18.23%
kafka,7.89%,3.18%
nifi,83.32%,18.24%
kafka,10.89%,3.18%
nifi,93.62%,18.24%
kafka,8.81%,3.18%
nifi,88.89%,18.24%
kafka,12.28%,3.18%
nifi,93.36%,18.25%
kafka,10.17%,3.20%
nifi,90.04%,18.26%
kafka,10.84%,3.24%
nifi,106.94%,18.27%
kafka,8.62%,3.24%
nifi,89.47%,18.28%
kafka,10.21%,3.24%
nifi,116.94%,18.29%
kafka,13.07%,3.25%
nifi,99.64%,18.29%
kafka,14.02%,3.25%
nifi,87.26%,18.30%
kafka,7.68%,3.25%
nifi,94.61%,18.30%
kafka,9.56%,3.25%
nifi,87.44%,18.31%
kafka,15.69%,3.24%
nifi,122.35%,18.32%
kafka,9.80%,3.24%
nifi,97.17%,18.33%
kafka,11.48%,3.25%
nifi,103.46%,18.34%
kafka,11.13%,3.25%
nifi,85.46%,18.35%
kafka,10.29%,3.25%
nifi,100.82%,18.36%
kafka,9.68%,3.25%
nifi,89.89%,18.36%
kafka,11.89%,3.25%
nifi,87.44%,18.37%
kafka,12.21%,3.25%
nifi,96.67%,18.38%
kafka,9.94%,3.25%
nifi,91.73%,18.39%
