kafka,8.69%,4.92%
nifi,147.36%,7.27%
kafka,9.26%,4.94%
nifi,99.65%,7.32%
kafka,8.13%,4.94%
nifi,88.20%,7.40%
kafka,9.42%,4.94%
nifi,136.85%,7.56%
kafka,6.96%,4.94%
nifi,110.32%,7.62%
kafka,7.65%,4.95%
nifi,100.27%,7.73%
kafka,5.49%,4.96%
nifi,126.69%,7.84%
kafka,7.91%,4.96%
nifi,88.68%,7.93%
kafka,7.46%,4.96%
nifi,97.30%,7.99%
kafka,21.85%,4.95%
nifi,103.85%,8.09%
kafka,9.54%,4.95%
nifi,91.75%,8.20%
kafka,8.24%,4.95%
nifi,115.89%,8.21%
kafka,6.49%,4.94%
nifi,85.94%,8.15%
kafka,16.20%,4.94%
nifi,104.31%,8.17%
kafka,11.09%,4.94%
nifi,123.36%,8.18%
kafka,8.52%,4.94%
nifi,160.33%,8.20%
kafka,24.61%,4.94%
nifi,153.26%,8.21%
kafka,16.10%,4.94%
nifi,128.68%,8.23%
kafka,10.31%,4.94%
nifi,101.47%,8.24%
kafka,19.98%,4.99%
nifi,149.03%,8.25%
kafka,14.89%,5.17%
nifi,149.60%,8.26%
kafka,11.98%,5.29%
nifi,112.08%,8.27%
kafka,12.29%,5.42%
nifi,165.78%,8.28%
kafka,11.58%,5.55%
nifi,115.01%,8.30%
kafka,8.49%,5.62%
nifi,129.05%,8.31%
kafka,12.06%,5.62%
nifi,100.16%,8.32%
kafka,7.59%,5.61%
nifi,92.94%,8.33%
kafka,16.70%,5.62%
nifi,105.94%,8.34%
kafka,8.75%,5.62%
nifi,100.33%,8.35%
kafka,7.17%,5.62%
nifi,96.82%,8.20%
kafka,7.63%,5.62%
nifi,139.94%,8.21%
kafka,7.90%,5.62%
nifi,108.16%,8.22%
